createtripid,region,createtripid_region,requestdate,aborteddataerrorcount,accommodationunavailableerrorcount,createtripformsubmission_adultcount,badproportionerrorcount,createtripformsubmission_childages,createtripformsubmission_childcount,createtripformsubmission_closestcity_id,createtripformsubmission_closestcity,creationdate,createtripformsubmission_directjourney,createtripformsubmission_durationdays,array_to_string,createtripformsubmission_extrainfo,failtimeseconds,failureindurationserrorcount,createtripformsubmission_fastjourney,firstchoiceaccommodationunavailablecount,noavailabledotwaccommodationerrorcount,nofamilymanualfallbackserrorcount,nogoodscoreerrorcount,norouteserrorcount,jotform_onewaytrip,overnightreductionerrorcount,createtripformsubmission_preferreddate,createtripformsubmission_roomcount,substituteaccommodationunavailablecount,success,timeouterrorcount,transportunavailableerrorcount,tripbuildtimeseconds,createtripformsubmission_twinroompreferred
"640389253668649","Hauts-de-France","640389253668649_Hauts-de-France","'2024-01-24 16:45:09.976'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:45:44.653'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","7.96","false"
"640389253668649","Northern Italy","640389253668649_Northern Italy","'2024-01-24 16:45:09.976'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:45:51.333'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","14.63","false"
"640389253668649","Italian Riviera","640389253668649_Italian Riviera","'2024-01-24 16:45:09.976'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:45:53.284'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","16.58","false"
"644448709973941","French Riviera","644448709973941_French Riviera","'2024-01-24 16:45:17.429'","0","0","2","0","{11}","1","22383804","Oxford","'2024-01-24 16:46:06.797'","false","8","Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-04-04'","1","0","true","0","0","22.48","false"
"602850464242432","Czech Republic","602850464242432_Czech Republic","'2024-01-24 16:45:28.583'","0","0","3","0","{14}","1","26","London","","false","10","Relaxation,History,Food and Drink","{}","20.31","0","false","0","0","0","0","0","","0","'2024-08-04'","1","0","false","0","1","","false"
"862781543563316","Hauts-de-France","862781543563316_Hauts-de-France","'2024-01-24 16:45:28.631'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:46:03.507'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","19.02","false"
"862781543563316","Italian Riviera","862781543563316_Italian Riviera","'2024-01-24 16:45:28.631'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:46:03.233'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","18.74","false"
"862781543563316","Northern Italy","862781543563316_Northern Italy","'2024-01-24 16:45:28.631'","0","0","2","0","{8}","1","32034701","Nottingham","'2024-01-24 16:46:12.090'","false","7","Good for kids,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-25'","1","0","true","0","0","27.59","false"
"660957678487163","Alsace","660957678487163_Alsace","'2024-01-24 16:48:27.647'","0","0","2","0","{}","0","26","London","'2024-01-24 16:48:34.048'","false","8","History,Food and Drink,Relaxation,Arts and Culture","{}","","0","false","0","0","0","0","2","","0","'2024-03-08'","1","0","true","0","0","4.75","false"
"660957678487163","Belgium","660957678487163_Belgium","'2024-01-24 16:48:27.647'","0","0","2","0","{}","0","26","London","'2024-01-24 16:48:37.412'","false","8","History,Food and Drink,Relaxation,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-03-08'","1","0","true","0","0","8.11","false"
"906175740533023","North & Central Spain","906175740533023_North & Central Spain","'2024-01-24 16:48:37.831'","0","0","2","0","{6}","0","26","London","'2024-01-24 16:48:49.771'","false","10","Good for kids,Relaxation","{}","","0","false","1","0","0","0","5","","0","'2024-03-20'","1","0","true","0","0","11.09","true"
"621989454151065","Alsace","621989454151065_Alsace","'2024-01-24 16:49:32.207'","0","0","2","0","{}","0","26","London","'2024-01-24 16:49:35.532'","false","5","Relaxation,Arts and Culture,Food and Drink,History","{}","","0","false","0","0","0","0","1","","0","'2024-05-16'","1","0","true","0","0","2.56","false"
"914851845411740","North & Central Spain","914851845411740_North & Central Spain","'2024-01-24 16:52:22.707'","0","0","2","0","{}","0","26","London","'2024-01-24 16:52:34.958'","false","14","Arts and Culture,History,Food and Drink,Nature,Relaxation","{}","","0","false","1","0","0","0","2","","0","'2024-06-03'","1","0","true","0","0","10.89","false"
"833121721835289","North & Central Spain","833121721835289_North & Central Spain","'2024-01-24 16:53:25.075'","0","0","2","0","{}","0","26","London","'2024-01-24 16:53:42.281'","false","7","Nature,Adventure,Food and Drink,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","15.95","false"
"904238342242150","Belgium","904238342242150_Belgium","'2024-01-24 17:10:35.282'","0","0","2","0","{14}","1","26","London","'2024-01-24 17:11:38.352'","false","4","Relaxation,History,Arts and Culture","{}","","0","false","0","0","0","0","0","","0","'2024-05-27'","1","0","true","1","0","58.39","false"
"903242526002742","Switzerland","903242526002742_Switzerland","'2024-01-24 17:15:09.066'","0","0","2","0","{}","0","26","London","'2024-01-24 17:15:24.750'","false","7","Arts and Culture,Nature,History,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-08'","1","0","true","0","0","14.42","false"
"903242526002742","Italian Riviera","903242526002742_Italian Riviera","'2024-01-24 17:15:09.066'","0","0","2","0","{}","0","26","London","'2024-01-24 17:15:24.696'","false","7","Arts and Culture,Nature,History,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-08'","1","0","true","0","0","14.37","false"
"903242526002742","Northern Italy","903242526002742_Northern Italy","'2024-01-24 17:15:09.066'","0","0","2","0","{}","0","26","London","'2024-01-24 17:15:24.612'","false","7","Arts and Culture,Nature,History,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-07-08'","1","0","true","0","0","14.29","false"
"843992406854925","Alsace","843992406854925_Alsace","'2024-01-24 17:20:10.210'","0","0","2","0","{}","0","26","London","'2024-01-24 17:20:14.681'","false","7","History,Food and Drink,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2024-06-17'","1","0","true","0","0","3.66","false"
"737706965534157","Highlands & Islands","737706965534157_Highlands & Islands","'2024-01-24 17:20:58.275'","0","0","1","0","{}","0","26","London","'2024-01-24 17:21:13.900'","false","11","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","5","","0","'2024-05-11'","1","0","true","0","0","14.92","false"
"737706965534157","East Highlands","737706965534157_East Highlands","'2024-01-24 17:20:58.275'","0","0","1","0","{}","0","26","London","'2024-01-24 17:21:05.541'","false","11","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","0","","0","'2024-05-11'","1","0","true","0","0","6.56","false"
"617560845648723","Northern Italy","617560845648723_Northern Italy","'2024-01-24 17:21:34.557'","0","0","2","0","{}","0","26","London","'2024-01-24 17:21:54.398'","false","14","History,Relaxation,Arts and Culture,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-05-01'","1","0","true","0","0","18.95","false"
"617560845648723","Italian Riviera","617560845648723_Italian Riviera","'2024-01-24 17:21:34.557'","0","0","2","0","{}","0","26","London","'2024-01-24 17:21:48.963'","false","14","History,Relaxation,Arts and Culture,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-05-01'","1","0","true","0","0","13.51","false"
"859080013578714","Highlands & Islands","859080013578714_Highlands & Islands","'2024-01-24 17:22:28.985'","0","0","1","0","{}","0","26","London","'2024-01-24 17:22:46.584'","false","9","Relaxation,Arts and Culture,History","{}","","0","false","1","0","0","0","1","","0","'2024-05-11'","1","0","true","0","0","16.78","false"
"684701714115076","Highlands & Islands","684701714115076_Highlands & Islands","'2024-01-24 17:22:30.514'","0","0","2","4","{}","0","3117","Bath","'2024-01-24 17:22:56.008'","false","5","Arts and Culture,History,Nature,Food and Drink","{}","","0","false","3","2","0","0","5","","0","'2024-04-26'","1","2","true","0","0","24.80","false"
"684701714115076","East Highlands","684701714115076_East Highlands","'2024-01-24 17:22:30.514'","0","0","2","2","{}","0","3117","Bath","'2024-01-24 17:22:47.235'","false","5","Arts and Culture,History,Nature,Food and Drink","{}","","0","false","2","1","0","0","0","","0","'2024-04-26'","1","1","true","0","0","16.03","false"
"728287267634400","Italian Riviera","728287267634400_Italian Riviera","'2024-01-24 17:22:59.362'","0","0","2","0","{}","0","26","London","'2024-01-24 17:23:13.918'","false","14","History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-03-31'","1","0","true","0","0","13.84","false"
"728287267634400","Sicily","728287267634400_Sicily","'2024-01-24 17:22:59.362'","0","0","2","0","{}","0","26","London","'2024-01-24 17:23:10.108'","false","14","History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-03-31'","1","0","true","0","0","10.00","false"
"667312831587570","Northern Italy","667312831587570_Northern Italy","'2024-01-24 17:25:38.867'","0","0","2","0","{}","0","26","London","'2024-01-24 17:25:53.717'","false","7","Arts and Culture,History,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-04-26'","1","0","true","0","0","14.14","false"
"667312831587570","Italian Riviera","667312831587570_Italian Riviera","'2024-01-24 17:25:38.867'","0","0","2","0","{}","0","26","London","'2024-01-24 17:25:51.358'","false","7","Arts and Culture,History,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-04-26'","1","0","true","0","0","11.78","false"
"922280479581304","Catalonia","922280479581304_Catalonia","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:42.758'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","2","0","0","0","0","","0","'2024-03-20'","1","1","true","1","0","59.72","false"
"922280479581304","Northern Italy","922280479581304_Northern Italy","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:06.346'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","23.31","false"
"922280479581304","Hauts-de-France","922280479581304_Hauts-de-France","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:34.676'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","2","0","0","0","0","","0","'2024-03-20'","1","1","true","1","0","51.65","false"
"922280479581304","Corsica","922280479581304_Corsica","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:12.287'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","29.23","false"
"922280479581304","Alsace","922280479581304_Alsace","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:00.984'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","17.97","false"
"922280479581304","North & Central Spain","922280479581304_North & Central Spain","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:10.577'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","6","","0","'2024-03-20'","1","0","true","0","0","27.55","false"
"922280479581304","Andalusia","922280479581304_Andalusia","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:15.554'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","1","0","32.51","false"
"922280479581304","French Riviera","922280479581304_French Riviera","'2024-01-24 17:27:42.171'","0","0","2","0","{12,14}","2","22391570","Sheffield","'2024-01-24 17:28:07.693'","false","10","Good for kids,Relaxation,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","24.68","false"
"775534827733594","Highlands & Islands","775534827733594_Highlands & Islands","'2024-01-24 17:29:38.951'","0","0","2","1","{}","0","26","London","'2024-01-24 17:30:00.153'","false","4","Relaxation","{}","","0","false","0","0","0","0","0","","0","'2024-06-28'","1","0","true","0","0","5.83","true"
"672193938901628","Italian Riviera","672193938901628_Italian Riviera","'2024-01-24 17:38:19.444'","0","0","3","0","{}","0","183936590","Cardiff","'2024-01-24 17:38:42.447'","false","7","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-18'","2","0","true","0","0","21.88","true"
"611350582891286","Italian Riviera","611350582891286_Italian Riviera","'2024-01-24 17:40:31.334'","0","0","3","0","{}","0","26","London","'2024-01-24 17:40:44.607'","false","7","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-18'","2","0","true","0","0","12.63","false"
"657562729784459","Italian Riviera","657562729784459_Italian Riviera","'2024-01-24 17:41:14.602'","0","0","3","0","{}","0","29","Bristol","'2024-01-24 17:41:32.370'","false","7","Arts and Culture,History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-08-18'","2","0","true","0","0","17.10","false"
"621442325688560","Andalusia","621442325688560_Andalusia","'2024-01-24 17:44:41.148'","0","0","2","0","{11}","1","26","London","'2024-01-24 17:44:59.699'","false","7","History,Relaxation,Food and Drink,Nature,Good for kids","{}","","0","false","1","0","0","0","0","","0","'2024-02-19'","1","0","true","0","0","17.41","false"
"621442325688560","North & Central Spain","621442325688560_North & Central Spain","'2024-01-24 17:44:41.148'","0","0","2","0","{11}","1","26","London","'2024-01-24 17:44:54.518'","false","7","History,Relaxation,Food and Drink,Nature,Good for kids","{}","","0","false","1","0","0","0","2","","0","'2024-02-19'","1","0","true","0","0","12.23","false"
"712149526921971","Highlands & Islands","712149526921971_Highlands & Islands","'2024-01-24 17:49:08.227'","0","0","2","0","{}","0","26","London","'2024-01-24 17:49:15.718'","false","7","Adventure,Nature,Food and Drink","{}","","0","false","1","0","0","0","2","","0","'2024-05-13'","1","0","true","0","0","6.62","false"
"604345924244850","Cornwall","604345924244850_Cornwall","'2024-01-24 18:02:26.812'","0","0","1","0","{}","0","34","Manchester","'2024-01-24 18:02:33.773'","false","7","","{}","","0","false","1","0","0","0","0","","0","'2024-07-11'","1","0","true","0","0","5.82","false"
"767519043193554","Switzerland","767519043193554_Switzerland","'2024-01-24 18:03:38.954'","0","0","2","0","{}","0","26","London","'2024-01-24 18:04:00.389'","false","7","Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","19.86","false"
"857973102816582","Southern Italy","857973102816582_Southern Italy","'2024-01-24 18:03:39.791'","0","0","2","0","{}","0","26","London","'2024-01-24 18:03:46.040'","false","8","Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2025-09-01'","1","0","true","0","0","5.15","false"
"827502474748926","Highlands & Islands","827502474748926_Highlands & Islands","'2024-01-24 18:06:35.541'","0","0","2","0","{}","0","26","London","'2024-01-24 18:06:45.445'","false","5","Nature,Food and Drink,Relaxation,Arts and Culture,History,Good for kids,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","9.01","false"
"759977360828339","Highlands & Islands","759977360828339_Highlands & Islands","'2024-01-24 18:09:03.357'","0","0","2","0","{}","0","26","London","'2024-01-24 18:09:15.346'","false","5","Arts and Culture,Nightlife,History,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","10.78","false"
"826637785811823","Highlands & Islands","826637785811823_Highlands & Islands","'2024-01-24 18:10:07.976'","0","0","2","0","{}","0","26","London","'2024-01-24 18:10:20.238'","false","5","History,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","11.33","true"
"919778797258322","Highlands & Islands","919778797258322_Highlands & Islands","'2024-01-24 18:12:34.737'","0","0","2","0","{}","0","26","London","'2024-01-24 18:12:45.840'","false","5","History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-08-20'","1","0","true","0","0","10.04","false"
"901137036059292","North & Central Spain","901137036059292_North & Central Spain","'2024-01-24 18:13:12.563'","0","0","1","0","{}","0","26","London","'2024-01-24 18:13:27.639'","false","7","Relaxation,Arts and Culture,Adventure,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","13.17","false"
"867737621857236","French Riviera","867737621857236_French Riviera","'2024-01-24 18:14:32.283'","0","0","1","2","{}","0","26","London","'2024-01-24 18:16:40.883'","false","3","Relaxation,Adventure,Nature,Food and Drink","{}","","0","false","0","0","0","0","0","","0","'2024-03-22'","1","0","true","0","0","5.90","false"
"811515990430354","East Highlands","811515990430354_East Highlands","'2024-01-24 18:17:58.212'","0","0","2","0","{12,7}","2","34","Manchester","'2024-01-24 18:18:14.352'","false","7","Good for kids","{}","","0","false","1","0","0","0","0","","0","'2024-07-26'","1","0","true","0","0","15.22","true"
"811515990430354","Highlands & Islands","811515990430354_Highlands & Islands","'2024-01-24 18:17:58.212'","0","0","2","0","{12,7}","2","34","Manchester","'2024-01-24 18:18:16.236'","false","7","Good for kids","{}","","0","false","1","0","0","0","3","","0","'2024-07-26'","1","0","true","0","0","17.11","true"
"797827715189713","Highlands & Islands","797827715189713_Highlands & Islands","'2024-01-24 18:18:13.585'","0","0","2","3","{}","0","26","London","'2024-01-24 18:18:25.993'","false","3","Food and Drink,Relaxation","{}","","0","false","0","0","0","0","2","","0","'2024-06-04'","1","0","true","0","0","11.58","true"
"668405279157563","North & Central Spain","668405279157563_North & Central Spain","'2024-01-24 18:22:18.218'","0","0","2","0","{}","0","26","London","'2024-01-24 18:22:28.388'","false","14","Food and Drink,Adventure,Nightlife","{}","","0","false","0","0","0","0","2","","0","'2025-08-01'","1","0","true","0","0","9.29","true"
"668405279157563","Alsace","668405279157563_Alsace","'2024-01-24 18:22:18.218'","0","0","2","0","{}","0","26","London","'2024-01-24 18:22:25.779'","false","14","Food and Drink,Adventure,Nightlife","{}","","0","false","0","0","0","0","1","","0","'2025-08-01'","1","0","true","0","0","6.72","true"
"790615922382432","Northern Italy","790615922382432_Northern Italy","'2024-01-24 18:24:42.976'","0","0","2","0","{}","0","26","London","'2024-01-24 18:24:58.827'","false","10","Arts and Culture,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","14.22","false"
"790615922382432","Southern Italy","790615922382432_Southern Italy","'2024-01-24 18:24:42.976'","0","0","2","0","{}","0","26","London","'2024-01-24 18:24:54.961'","false","10","Arts and Culture,Food and Drink,History","{}","","0","false","0","0","0","0","2","","0","'2024-03-28'","1","0","true","0","0","10.36","false"
"790615922382432","Italian Riviera","790615922382432_Italian Riviera","'2024-01-24 18:24:42.976'","0","0","2","0","{}","0","26","London","'2024-01-24 18:24:59.382'","false","10","Arts and Culture,Food and Drink,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","14.77","false"
"745675604564370","Northern Italy","745675604564370_Northern Italy","'2024-01-24 18:24:50.093'","0","0","2","0","{}","0","108321288","Ashford","'2024-01-24 18:25:06.876'","false","10","History,Nature,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-06-08'","1","0","true","0","0","15.38","false"
"745675604564370","Italian Riviera","745675604564370_Italian Riviera","'2024-01-24 18:24:50.093'","0","0","2","0","{}","0","108321288","Ashford","'2024-01-24 18:25:02.642'","false","10","History,Nature,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-06-08'","1","0","true","0","0","11.15","false"
"709714687310491","Highlands & Islands","709714687310491_Highlands & Islands","'2024-01-24 18:28:18.597'","0","0","2","0","{}","0","26","London","'2024-01-24 18:28:31.424'","false","10","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-09-10'","1","0","true","0","0","11.18","false"
"918783812304664","Southern Italy","918783812304664_Southern Italy","'2024-01-24 18:29:53.179'","0","0","2","0","{}","0","26","London","'2024-01-24 18:30:02.231'","false","9","Arts and Culture,Food and Drink,Relaxation,History","{}","","0","false","1","0","0","0","1","","0","'2024-03-28'","1","0","true","0","0","8.24","false"
"918783812304664","Northern Italy","918783812304664_Northern Italy","'2024-01-24 18:29:53.179'","0","0","2","0","{}","0","26","London","'2024-01-24 18:30:06.336'","false","9","Arts and Culture,Food and Drink,Relaxation,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","12.34","false"
"918783812304664","Italian Riviera","918783812304664_Italian Riviera","'2024-01-24 18:29:53.179'","0","0","2","0","{}","0","26","London","'2024-01-24 18:30:05.831'","false","9","Arts and Culture,Food and Drink,Relaxation,History","{}","","0","false","1","0","0","0","0","","0","'2024-03-28'","1","0","true","0","0","11.85","false"
"806015358392496","East Highlands","806015358392496_East Highlands","'2024-01-24 18:31:14.484'","0","0","2","0","{}","0","32034701","Nottingham","'2024-01-24 18:31:23.864'","false","3","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-29'","1","0","true","0","0","8.66","false"
"806015358392496","Highlands & Islands","806015358392496_Highlands & Islands","'2024-01-24 18:31:14.484'","0","0","2","5","{}","0","32034701","Nottingham","'2024-01-24 18:31:23.464'","false","3","Relaxation,Food and Drink","{}","","0","false","0","0","0","0","0","","0","'2024-03-29'","1","0","true","0","0","8.26","false"
"667303944092503","Belgium","667303944092503_Belgium","'2024-01-24 18:37:14.151'","0","0","1","0","{}","0","26","London","'2024-01-24 18:37:21.567'","false","7","Arts and Culture,Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","6.56","false"
"708838437266698","North & Central Spain","708838437266698_North & Central Spain","'2024-01-24 18:37:20.805'","0","0","1","0","{}","0","26","London","'2024-01-24 18:37:32.477'","false","7","Nature,Adventure,Food and Drink,History,Relaxation","{}","","0","false","0","0","0","0","1","","0","'2024-03-22'","1","0","true","0","0","10.78","false"
"775045523116888","French Riviera","775045523116888_French Riviera","'2024-01-24 18:37:59.181'","0","0","4","0","{15}","1","26","London","'2024-01-24 18:38:05.493'","false","7","Relaxation,Adventure,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-08-23'","3","0","true","0","0","5.47","false"
"745314028588528","Alsace","745314028588528_Alsace","'2024-01-24 18:40:15.051'","0","0","4","0","{}","0","26","London","'2024-01-24 18:40:27.619'","false","12","Food and Drink,Adventure,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-05-20'","2","0","true","0","0","11.41","false"
"732479468712263","Highlands & Islands","732479468712263_Highlands & Islands","'2024-01-24 18:41:19.838'","0","0","2","0","{}","0","22371672","Paris","'2024-01-24 18:41:32.404'","false","11","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-09-10'","1","0","true","0","0","11.54","false"
"732479468712263","East Highlands","732479468712263_East Highlands","'2024-01-24 18:41:19.838'","0","0","2","0","{}","0","22371672","Paris","'2024-01-24 18:41:33.234'","false","11","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-09-10'","1","0","true","0","0","12.37","false"
"602802175151140","Yorkshire","602802175151140_Yorkshire","'2024-01-24 18:43:11.899'","0","0","2","0","{15}","1","26","London","'2024-01-24 18:43:24.635'","false","5","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","2","","0","'2024-05-26'","1","0","true","0","0","11.96","false"
"602802175151140","Highlands & Islands","602802175151140_Highlands & Islands","'2024-01-24 18:43:11.899'","0","0","2","0","{15}","1","26","London","'2024-01-24 18:43:35.306'","false","5","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","2","","0","'2024-05-26'","1","0","true","0","0","22.64","false"
"602802175151140","Cornwall","602802175151140_Cornwall","'2024-01-24 18:43:11.899'","0","0","2","0","{15}","1","26","London","'2024-01-24 18:43:20.295'","false","5","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-05-26'","1","0","true","0","0","7.63","false"
"602802175151140","East Highlands","602802175151140_East Highlands","'2024-01-24 18:43:11.899'","0","0","2","0","{15}","1","26","London","'2024-01-24 18:43:58.099'","false","5","Relaxation,History,Food and Drink,Adventure,Nature","{}","","0","false","2","0","0","0","0","","0","'2024-05-26'","1","1","true","1","0","45.43","false"
"839081688166042","Northern Italy","839081688166042_Northern Italy","'2024-01-24 18:47:30.967'","0","0","2","0","{}","0","26","London","'2024-01-24 18:47:46.373'","false","14","Nature,History,Relaxation,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-08-14'","1","0","true","0","0","14.28","false"
"839081688166042","Alsace","839081688166042_Alsace","'2024-01-24 18:47:30.967'","0","0","2","0","{}","0","26","London","'2024-01-24 18:47:40.525'","false","14","Nature,History,Relaxation,Arts and Culture","{}","","0","false","0","0","0","0","1","","0","'2024-08-14'","1","0","true","0","0","8.44","false"
"839081688166042","Italian Riviera","839081688166042_Italian Riviera","'2024-01-24 18:47:30.967'","0","0","2","0","{}","0","26","London","'2024-01-24 18:47:48.780'","false","14","Nature,History,Relaxation,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-08-14'","1","0","true","0","0","16.69","false"
"624900946243057","Southern Italy","624900946243057_Southern Italy","'2024-01-24 18:48:07.650'","0","0","2","0","{9,11,12}","3","26","London","'2024-01-24 18:48:15.302'","false","14","Good for kids,Relaxation,Food and Drink","{}","","0","false","0","0","0","0","1","","0","'2025-08-02'","2","0","true","0","0","6.04","false"
"639262078474183","Alsace","639262078474183_Alsace","'2024-01-24 18:50:40.982'","0","0","2","0","{}","0","26","London","'2024-01-24 18:50:44.856'","false","14","Nature,History,Relaxation,Arts and Culture","{}","","0","false","0","0","0","0","1","","0","'2025-08-14'","1","0","true","0","0","3.04","false"
"668413321135879","Highlands & Islands","668413321135879_Highlands & Islands","'2024-01-24 18:53:49.287'","0","0","2","0","{}","0","42771065","Liverpool","","false","7","Arts and Culture,History,Food and Drink,Nature","{}","6.44","0","false","0","0","0","0","1","","0","'2024-07-18'","1","0","false","0","0","","false"
"668413321135879","East Highlands","668413321135879_East Highlands","'2024-01-24 18:53:49.287'","0","0","2","0","{}","0","42771065","Liverpool","'2024-01-24 18:54:07.645'","false","7","Arts and Culture,History,Food and Drink,Nature","{}","","0","false","1","1","0","0","0","","0","'2024-07-18'","1","1","true","0","0","17.43","false"
"668413321135879","Dorset","668413321135879_Dorset","'2024-01-24 18:53:49.287'","0","0","2","0","{}","0","42771065","Liverpool","'2024-01-24 18:53:54.640'","false","7","Arts and Culture,History,Food and Drink,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-07-18'","1","0","true","0","0","4.42","false"
"814121276551197","Switzerland","814121276551197_Switzerland","'2024-01-24 18:54:11.726'","0","0","2","0","{}","0","34","Manchester","'2024-01-24 18:54:25.022'","false","7","Nature,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","12.45","false"
"659517280510538","Highlands & Islands","659517280510538_Highlands & Islands","'2024-01-24 19:02:45.006'","0","0","4","1","{}","0","26","London","'2024-01-24 19:02:56.240'","false","4","","{}","","0","false","0","0","0","0","0","","0","'2024-04-28'","2","0","true","0","0","10.33","false"
"904697501228216","North & Central Spain","904697501228216_North & Central Spain","'2024-01-24 19:02:57.153'","0","0","2","0","{}","0","26","London","'2024-01-24 19:03:08.080'","false","14","Arts and Culture,History,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-06-05'","1","0","true","0","0","10.19","false"
